"char";"storage";"item";"quantity"
"Olymoly";"slip 14";"Skadi's Visor +1";"1"
"Olymoly";"slip 14";"Nares Clogs";"1"
"Olymoly";"slip 14";"Phorcys Schuhs";"1"
"Olymoly";"slip 14";"Phorcys Salade";"1"
"Olymoly";"slip 14";"Thaumas Nails";"1"
"Olymoly";"slip 14";"Thaumas Coat";"1"
"Olymoly";"slip 14";"Thaumas Gloves";"1"
"Olymoly";"slip 14";"Omo. Sune-Ate";"1"
"Olymoly";"slip 14";"Phorcys Korazin";"1"
"Olymoly";"slip 14";"Phorcys Dirs";"1"
"Olymoly";"slip 14";"Idi's Jerkin";"1"
"Olymoly";"slip 15";"Wakido Kote";"1"
"Olymoly";"slip 15";"Foire Taj";"1"
"Olymoly";"slip 15";"Foire Tobe";"1"
"Olymoly";"slip 15";"Ignominy Burgeonet";"1"
"Olymoly";"slip 15";"Anchorite's Gloves";"1"
"Olymoly";"slip 15";"Anchorite's Hose";"1"
"Olymoly";"slip 15";"Anchorite's Crown";"1"
"Olymoly";"slip 15";"Maxixi Shoes";"1"
"Olymoly";"slip 15";"Pumm. Mufflers";"1"
"Olymoly";"slip 15";"Wakido Kabuto";"1"
"Olymoly";"slip 15";"Foire Dastanas";"1"
"Olymoly";"slip 15";"Totemic Helm";"1"
"Olymoly";"slip 15";"Pummeler's Lorica";"1"
"Olymoly";"slip 15";"Anchorite's Cyclas";"1"
"Olymoly";"slip 15";"Anch. Gaiters";"1"
"Olymoly";"slip 15";"Hachiya Kyahan";"1"
"Olymoly";"slip 15";"Totemic Jackcoat";"1"
"Olymoly";"slip 15";"Maxixi Casaque";"1"
"Olymoly";"slip 15";"Hachiya Hakama";"1"
"Olymoly";"slip 15";"Atrophy Tights";"1"
"Olymoly";"slip 15";"Pumm. Calligae";"1"
"Olymoly";"slip 15";"Totemic Gaiters";"1"
"Olymoly";"slip 15";"Hachiya Tekko";"1"
"Olymoly";"slip 15";"Wakido Domaru";"1"
"Olymoly";"slip 15";"Maxixi Tiara";"1"
"Olymoly";"slip 15";"Pummeler's Mask";"1"
"Olymoly";"slip 15";"Academic's Pants";"1"
"Olymoly";"slip 15";"Atrophy Chapeau";"1"
"Olymoly";"slip 15";"Hachiya Hatsuburi";"1"
"Olymoly";"slip 15";"Maxixi Tights";"1"
"Olymoly";"slip 15";"Pumm. Cuisses";"1"
"Olymoly";"slip 15";"Acad. Loafers";"1"
"Olymoly";"slip 15";"Lak. Bottes";"1"
"Olymoly";"slip 15";"Foire Babouches";"1"
"Olymoly";"slip 15";"Lak. Gants";"1"
"Olymoly";"slip 15";"Foire Churidars";"1"
"Olymoly";"slip 15";"Hachi. Chainmail";"1"
"Olymoly";"slip 16";"Rev. Coronet +1";"1"
"Olymoly";"slip 16";"Waki. Sune-Ate +1";"1"
"Olymoly";"slip 16";"Rev. Breeches +1";"1"
"Olymoly";"slip 16";"Wakido Haidate +1";"1"
"Olymoly";"slip 17";"Futhark Coat";"1"
"Olymoly";"slip 17";"Peda. Loafers";"1"
"Olymoly";"slip 17";"Ankusa Gloves";"1"
"Olymoly";"slip 17";"Fallen's Cuirass";"1"
"Olymoly";"slip 17";"Horos Tights";"1"
"Olymoly";"slip 17";"Sakonji Kabuto";"1"
"Olymoly";"slip 17";"Sakonji Sune-Ate";"1"
"Olymoly";"slip 17";"Futhark Trousers";"1"
"Olymoly";"slip 17";"Vitiation Chapeau";"1"
"Olymoly";"slip 17";"Agoge Cuisses";"1"
"Olymoly";"slip 17";"Agoge Lorica";"1"
"Olymoly";"slip 17";"Pedagogy Pants";"1"
"Olymoly";"slip 17";"Horos Casaque";"1"
"Olymoly";"slip 17";"Pitre Tobe";"1"
"Olymoly";"slip 17";"Agoge Mask";"1"
"Olymoly";"slip 17";"Sakonji Kote";"1"
"Olymoly";"slip 17";"Horos Toe Shoes";"1"
"Olymoly";"slip 17";"Vitiation Gloves";"1"
"Olymoly";"slip 17";"Agoge Mufflers";"1"
"Olymoly";"slip 17";"Futhark Bandeau";"1"
"Olymoly";"slip 17";"Ankusa Helm";"1"
"Olymoly";"slip 17";"Pedagogy Gown";"1"
"Olymoly";"slip 17";"Ankusa Trousers";"1"
"Olymoly";"slip 17";"Vitiation Boots";"1"
"Olymoly";"slip 17";"Agoge Calligae";"1"
"Olymoly";"slip 17";"Mochizuki Tekko";"1"
"Olymoly";"slip 17";"Hes. Gloves";"1"
"Olymoly";"slip 17";"Pitre Babouches";"1"
"Olymoly";"slip 17";"Horos Bangles";"1"
"Olymoly";"slip 17";"Horos Tiara";"1"
"Olymoly";"slip 17";"Peda. Bracers";"1"
"Olymoly";"slip 17";"Hes. Cyclas";"1"
"Olymoly";"slip 17";"Piety Mitts";"1"
"Olymoly";"slip 17";"Fallen's Sollerets";"1"
"Olymoly";"slip 17";"Pitre Taj";"1"
"Olymoly";"slip 17";"Fall. Fin. Gaunt.";"1"
"Olymoly";"slip 17";"Futhark Boots";"1"
"Olymoly";"slip 17";"Sakonji Domaru";"1"
"Olymoly";"slip 17";"Mochizuki Hakama";"1"
"Olymoly";"slip 17";"Peda. M.Board";"1"
"Olymoly";"slip 17";"Pitre Churidars";"1"
"Olymoly";"slip 17";"Hes. Gaiters";"1"
"Olymoly";"slip 17";"Mochizuki Kyahan";"1"
"Olymoly";"slip 17";"Mochi. Chainmail";"1"
"Olymoly";"slip 17";"Mochi. Hatsuburi";"1"
"Olymoly";"slip 17";"Futhark Mitons";"1"
"Olymoly";"slip 17";"Ankusa Gaiters";"1"
"Olymoly";"slip 17";"Hes. Hose";"1"
"Olymoly";"slip 17";"Vitiation Tights";"1"
"Olymoly";"slip 17";"Vitiation Tabard";"1"
"Olymoly";"slip 17";"Ankusa Jackcoat";"1"
"Olymoly";"slip 20";"Heathen's Cuirass";"1"
"Olymoly";"slip 20";"Karagoz Pantaloni";"1"
"Olymoly";"slip 20";"Maculele Tiara";"1"
"Olymoly";"slip 20";"Leth. Fuseau";"1"
"Olymoly";"slip 20";"Hattori Hakama";"1"
"Olymoly";"slip 20";"Hattori Tekko";"1"
"Olymoly";"slip 20";"Bhikku Crown";"1"
"Olymoly";"slip 20";"Kasuga Kote";"1"
"Olymoly";"slip 20";"Erilaz Greaves";"1"
"Olymoly";"slip 20";"Erilaz Gauntlets";"1"
"Olymoly";"slip 20";"Kasuga Kabuto";"1"
"Olymoly";"slip 20";"Kasuga Domaru";"1"
"Olymoly";"slip 20";"Maculele Tights";"1"
"Olymoly";"slip 20";"Bhikku Gloves";"1"
"Olymoly";"slip 20";"Maculele Bangles";"1"
"Olymoly";"slip 20";"Kasuga Haidate";"1"
"Olymoly";"slip 20";"Kasuga Sune-Ate";"1"
"Olymoly";"slip 20";"Boii Mufflers";"1"
"Olymoly";"slip 20";"Erilaz Galea";"1"
"Olymoly";"slip 20";"Heath. Flanchard";"1"
"Olymoly";"slip 20";"Lethargy Chappel";"1"
"Olymoly";"slip 20";"Erilaz Leg Guards";"1"
"Olymoly";"slip 20";"Erilaz Surcoat";"1"
"Olymoly";"slip 20";"Heath. Sollerets";"1"
"Olymoly";"slip 20";"Arbatel Loafers";"1"
"Olymoly";"slip 20";"Arbatel Pants";"1"
"Olymoly";"slip 20";"Arbatel Bracers";"1"
"Olymoly";"slip 20";"Karagoz Farsetto";"1"
"Olymoly";"slip 20";"Nukumi Manoplas";"1"
"Olymoly";"slip 20";"Lethargy Sayon";"1"
"Olymoly";"slip 20";"Arbatel Bonnet";"1"
"Olymoly";"slip 20";"Karagoz Capello";"1"
"Olymoly";"slip 20";"Leth. Gantherots";"1"
"Olymoly";"slip 20";"Boii Cuisses";"1"
"Olymoly";"slip 20";"Maculele Casaque";"1"
"Olymoly";"slip 20";"Bhikku Gaiters";"1"
"Olymoly";"slip 20";"Arbatel Gown";"1"
"Olymoly";"slip 20";"Boii Lorica";"1"
"Olymoly";"slip 20";"Boii Calligae";"1"
"Olymoly";"slip 20";"Maculele Toeshoes";"1"
"Olymoly";"slip 20";"Nukumi Ocreae";"1"
"Olymoly";"slip 20";"Hattori Ningi";"1"
"Olymoly";"slip 20";"Boii Mask";"1"
"Olymoly";"slip 20";"Leth. Houseaux";"1"
"Olymoly";"slip 20";"Hattori Kyahan";"1"
"Olymoly";"slip 20";"Hattori Zukin";"1"
"Olymoly";"slip 20";"Bhikku Hose";"1"
"Olymoly";"slip 20";"Nukumi Quijotes";"1"
"Olymoly";"slip 20";"Bhikku Cyclas";"1"
"Olymoly";"slip 20";"Skulker's Armlets";"1"
"Olymoly";"slip 23";"Hizamaru Somen +1";"1"
"Olymoly";"slip 23";"Hiza. Haramaki +1";"1"
"Olymoly";"slip 23";"Hizamaru Kote +1";"1"
"Olymoly";"slip 23";"Hiza. Sune-Ate +1";"1"
"Olymoly";"slip 23";"Jhakri Ring";"1"
"Olymoly";"slip 23";"Hiza. Hizayoroi +1";"1"
"Olymoly";"key items";"Mythril Wings of Service ∮∮";"1"
"Olymoly";"key items";"crimson orb";"1"
"Olymoly";"key items";"Atmacite of the Slayer";"1"
"Olymoly";"key items";"Atma of the Merciless Matriarch";"1"
"Olymoly";"key items";"Way of the Carpenter";"1"
"Olymoly";"key items";""MHMU Treatise on Fish II"";"1"
"Olymoly";"key items";"Starlight Medal ∮";"1"
"Olymoly";"key items";"sticky gnat wing";"1"
"Olymoly";"key items";"Atma of the Golden Claw";"1"
"Olymoly";"key items";"Atma of the Scarlet Wing";"1"
"Olymoly";"key items";"toucalibri memento";"1"
"Olymoly";"key items";"Atma of the Zenith";"1"
"Olymoly";"key items";"colorful demilune abyssite";"1"
"Olymoly";"key items";"map of Dynamis - Buburimu";"1"
"Olymoly";"key items";"Angrboda's necklace";"1"
"Olymoly";"key items";"Kei’s bead";"1"
"Olymoly";"key items";"warped iron giant nail";"1"
"Olymoly";"key items";""Encyclopedia Icthyonnica"";"1"
"Olymoly";"key items";"Scripture of Wind";"1"
"Olymoly";"key items";"Brass Wings of Service ∮";"1"
"Olymoly";"key items";"alabaster lizard memento";"1"
"Olymoly";"key items";"Atma of Illusions";"1"
"Olymoly";"key items";"Black Card";"1"
"Olymoly";"key items";"Atmacite of Deluges";"1"
"Olymoly";"key items";"job gesture: dark knight";"1"
"Olymoly";"key items";"map of Ru'Hmet";"1"
"Olymoly";"key items";"lunar abyssite";"1"
"Olymoly";"key items";"Atma of the Griffon's Claw";"1"
"Olymoly";"key items";"tiny bugard memento";"1"
"Olymoly";"key items";"prismatic fragment";"1"
"Olymoly";"key items";"periapt of emergence";"1"
"Olymoly";"key items";"map of Dio. Abdhaljs-Ghelsba";"1"
"Olymoly";"key items";"ashen stratum abyssite III";"1"
"Olymoly";"key items";"jade abyssite of lenity";"1"
"Olymoly";"key items";"periapt of percipience";"1"
"Olymoly";"key items";"memorandoll";"1"
"Olymoly";"key items";"Atma of the Banisher";"1"
"Olymoly";"key items";"map of Tavnazia";"1"
"Olymoly";"key items";""Varicose Mineral Veins"";"1"
"Olymoly";"key items";"job gesture: paladin";"1"
"Olymoly";"key items";"grimoire";"1"
"Olymoly";"key items";"P. Perpetrator phantom gem";"1"
"Olymoly";"key items";"Atmacite of Imperium";"1"
"Olymoly";"key items";"Atma of the Fallen One";"1"
"Olymoly";"key items";"Dhokmak's blood sigil";"1"
"Olymoly";"key items";"Xicu's rosary";"1"
"Olymoly";"key items";"Assault armband";"1"
"Olymoly";"key items";"ram memento";"1"
"Olymoly";"key items";"traverser stone";"1"
"Olymoly";"key items";"map of the Toraimarai Canal";"1"
"Olymoly";"key items";"abyssite of the cosmos";"1"
"Olymoly";"key items";"map of the Horutoto Ruins";"1"
"Olymoly";"key items";"decayed dvergr tooth";"1"
"Olymoly";"key items";"map of Ordelle's Caves";"1"
"Olymoly";"key items";"map of the Northlands area";"1"
"Olymoly";"key items";"Hydra Corps Insignia";"1"
"Olymoly";"key items";"Atma of the Siren Shadow";"1"
"Olymoly";"key items";"behemoth cub memento";"1"
"Olymoly";"key items";"airship pass for Kazham";"1"
"Olymoly";"key items";"azure abyssite of merit";"1"
"Olymoly";"key items";"periapt of emergence";"1"
"Olymoly";"key items";"piece of inviolable bark";"1"
"Olymoly";"key items";"battle trophy: 1st echelon";"1"
"Olymoly";"key items";"earthen charm";"1"
"Olymoly";"key items";"Parradamo supply pack";"1"
"Olymoly";"key items";"Mithra Mask of Light";"1"
"Olymoly";"key items";"Mithra Mask of Darkness";"1"
"Olymoly";"key items";"impure phlox yggzi";"1"
"Olymoly";"key items";"battle trophy: 3rd echelon";"1"
"Olymoly";"key items";"flame-scarred skull";"1"
"Olymoly";"key items";"Gin’s bead";"1"
"Olymoly";"key items";"Mooching";"1"
"Olymoly";"key items";"map of Abyssea - Misareaux";"1"
"Olymoly";"key items";"Galka Mask of Light";"1"
"Olymoly";"key items";"Bastok warp rune";"1"
"Olymoly";"key items";"Galka Mask of Darkness";"1"
"Olymoly";"key items";"Atma of Echoes";"1"
"Olymoly";"key items";"Atma of Dread";"1"
"Olymoly";"key items";"Elvaan Mask of Light";"1"
"Olymoly";"key items";"boarding permit";"1"
"Olymoly";"key items";"voidstone";"1"
"Olymoly";"key items";"job breaker";"1"
"Olymoly";"key items";"Elvaan Mask of Darkness";"1"
"Olymoly";"key items";"map of Dynamis - Xarcabard";"1"
"Olymoly";"key items";"Frog Fishing";"1"
"Olymoly";"key items";"Ygnas's leaf";"1"
"Olymoly";"key items";"Kin’s bead";"1"
"Olymoly";"key items";"blue sea monk memento";"1"
"Olymoly";"key items";"reliquiarium key";"1"
"Olymoly";"key items";"Kyou’s bead";"1"
"Olymoly";"key items";"runic portal use permit";"1"
"Olymoly";"key items";"Fu’s bead";"1"
"Olymoly";"key items";"♪Crab companion";"1"
"Olymoly";"key items";"Atma of a Thousand Needles";"1"
"Olymoly";"key items";"censer of acrimony";"1"
"Olymoly";"key items";"bloodied bat fur";"1"
"Olymoly";"key items";"prototype attuner";"1"
"Olymoly";"key items";"ivory abyssite of perspicacity";"1"
"Olymoly";"key items";"vivid periapt of concord";"1"
"Olymoly";"key items";"Ygnas's insignia";"1"
"Olymoly";"key items";"Atma of the Horned Beast";"1"
"Olymoly";"key items";"Atma of the Smoldering Sky";"1"
"Olymoly";"key items";"mystical canteen";"1"
"Olymoly";"key items";"runic key";"1"
"Olymoly";"key items";"dimensional compass";"1"
"Olymoly";"key items";"indigo stratum abyssite IV";"1"
"Olymoly";"key items";"map of Wajaom Woodlands";"1"
"Olymoly";"key items";"Atmacite of Provenance";"1"
"Olymoly";"key items";"void cluster";"1"
"Olymoly";"key items";"♪Xzomit companion";"1"
"Olymoly";"key items";"♪Warmachine companion";"1"
"Olymoly";"key items";"Mark of the Einherjar";"1"
"Olymoly";"key items";"♪Tulfaire companion";"1"
"Olymoly";"key items";"♪Magic pot companion";"1"
"Olymoly";"key items";"Atma of the Cosmos";"1"
"Olymoly";"key items";"Hydra Corps Battle Standard";"1"
"Olymoly";"key items";"map of King Ranperre's Tomb";"1"
"Olymoly";"key items";"scarlet abyssite of kismet";"1"
"Olymoly";"key items";"dusky periapt of adaptability";"1"
"Olymoly";"key items";"♪Fenrir whistle";"1"
"Olymoly";"key items";"Atmacite of Temperance";"1"
"Olymoly";"key items";"Atma of Apparitions";"1"
"Olymoly";"key items";"♪Morbol companion";"1"
"Olymoly";"key items";"map of Al Zahbi";"1"
"Olymoly";"key items";"♪Bomb companion";"1"
"Olymoly";"key items";"♪Red crab companion";"1"
"Olymoly";"key items";"♪Tiger companion";"1"
"Olymoly";"key items";"Atma of Aquatic Ardor";"1"
"Olymoly";"key items";"♪Raptor companion";"1"
"Olymoly";"key items";"voidstone";"1"
"Olymoly";"key items";"Atma of the Rapid Reptilian";"1"
"Olymoly";"key items";""My First Furrow"";"1"
"Olymoly";"key items";"Grunt Heard 'Round the World";"1"
"Olymoly";"key items";"shimmering invitation";"1"
"Olymoly";"key items";"azure abyssite of lenity";"1"
"Olymoly";"key items";"Mog Kupon W-EMI";"1"
"Olymoly";"key items";"Brunhilde's feather";"1"
"Olymoly";"key items";"semi-pure celadon yggzi";"1"
"Olymoly";"key items";"Atma of the Burning Effigy";"1"
"Olymoly";"key items";"trainer's whistle";"1"
"Olymoly";"key items";"skormoth memento";"1"
"Olymoly";"key items";"Ambuscade Primer Volume Two";"1"
"Olymoly";"key items";"Ambuscade Primer Volume One";"1"
"Olymoly";"key items";"map of Mount Zhayolm";"1"
"Olymoly";"key items";""Watercrafting"";"1"
"Olymoly";"key items";""Scintillating Rhapsody"";"1"
"Olymoly";"key items";"silver shovel cordon";"1"
"Olymoly";"key items";""The Essence of Dance"";"1"
"Olymoly";"key items";"Dawn phantom gem";"1"
"Olymoly";"key items";""Enlightened Endeavor"";"1"
"Olymoly";"key items";"denary nazar";"1"
"Olymoly";"key items";""Dredging's No Drudgery"";"1"
"Olymoly";"key items";"nonary nazar";"1"
"Olymoly";"key items";"timber survey checklist";"1"
"Olymoly";"key items";"jade abyssite of merit";"1"
"Olymoly";"key items";"Shard of Arrogance";"1"
"Olymoly";"key items";"Yhoator gate crystal";"1"
"Olymoly";"key items";""The Healing Herb"";"1"
"Olymoly";"key items";"bronze shovel cordon";"1"
"Olymoly";"key items";"sheet of W. Adoulinian tunes";"1"
"Olymoly";"key items";"primary nazar";"1"
"Olymoly";"key items";"Atma of the Solitary One";"1"
"Olymoly";"key items";"king behemoth memento";"1"
"Olymoly";"key items";"Altepa gate crystal";"1"
"Olymoly";"key items";"Shard of Cowardice";"1"
"Olymoly";"key items";"silvery plate";"1"
"Olymoly";"key items";"fabricated ward of the false king";"1"
"Olymoly";"key items";"Dem gate crystal";"1"
"Olymoly";"key items";"vial of translurry";"1"
"Olymoly";"key items";"dusky periapt of concentration";"1"
"Olymoly";"key items";"fabricated ward of biting winds";"1"
"Olymoly";"key items";"map of Abyssea - La Theine";"1"
"Olymoly";"key items";"azure abyssite of prosperity";"1"
"Olymoly";"key items";"golden shovel cordon";"1"
"Olymoly";"key items";"job gesture: rune fencer";"1"
"Olymoly";"key items";"job gesture: geomancer";"1"
"Olymoly";"key items";"Atma of the Adamantine";"1"
"Olymoly";"key items";"vivid periapt of glory";"1"
"Olymoly";"key items";"Kammavaca's binding";"1"
"Olymoly";"key items";"♪Hippogryph companion";"1"
"Olymoly";"key items";"Allied Ribbon of Bravery ∮∮∮";"1"
"Olymoly";"key items";"colorful abyssite";"1"
"Olymoly";"key items";"Rabao warp rune";"1"
"Olymoly";"key items";"Selbina warp rune";"1"
"Olymoly";"key items";"Atma of the Despot";"1"
"Olymoly";"key items";"Seedspall Roseum";"1"
"Olymoly";"key items";"Holla gate crystal";"1"
"Olymoly";"key items";"verm. abyssite of perspicacity";"1"
"Olymoly";"key items";"Jugner gate crystal";"1"
"Olymoly";"key items";"squire certificate";"1"
"Olymoly";"key items";""Verdant and Verdon'ts"";"1"
"Olymoly";"key items";"job gesture: thief";"1"
"Olymoly";"key items";"Dkhaaya's research journal";"1"
"Olymoly";"key items";"Moghancement: Bounty";"1"
"Olymoly";"key items";"map of the Sacrarium";"1"
"Olymoly";"key items";"traverser stone";"1"
"Olymoly";"key items";"Sava Savanovic's cape";"1"
"Olymoly";"key items";"Rhinostery certificate";"1"
"Olymoly";"key items";"goldsmithing order";"1"
"Olymoly";"key items";"Tenodera's scythe";"1"
"Olymoly";"key items";"Asida's gel";"1"
"Olymoly";"key items";""The Gusgen Mines Tragedy"";"1"
"Olymoly";"key items";"rainbow resonator";"1"
"Olymoly";"key items";"Emputa's wing";"1"
"Olymoly";"key items";"pair of fuzzy earmuffs";"1"
"Olymoly";"key items";"Khun's crown";"1"
"Olymoly";"key items";"reive unity";"1"
"Olymoly";"key items";"ivory abyssite of prosperity";"1"
"Olymoly";"key items";"sea monk memento";"1"
"Olymoly";"key items";"Atma of Tremors";"1"
"Olymoly";"key items";"Ma's lance";"1"
"Olymoly";"key items";"Dynamis - Tavnazia sliver";"1"
"Olymoly";"key items";"heart of the bushin";"1"
"Olymoly";"key items";"Dawnlight Medal ∮∮∮";"1"
"Olymoly";"key items";"Atma of the Frozen Fetters";"1"
"Olymoly";"key items";"Ruea's stone";"1"
"Olymoly";"key items";"lunar wyrm memento";"1"
"Olymoly";"key items";""Sow★Your★Seed!"";"1"
"Olymoly";"key items";"scarlet abyssite of lenity";"1"
"Olymoly";"key items";"ivory abyssite of sojourn";"1"
"Olymoly";"key items";"map of Vunkerl Inlet";"1"
"Olymoly";"key items";"Waking Dreams phantom gem";"1"
"Olymoly";"key items";"small bag of Adoulinian delicacies";"1"
"Olymoly";"key items";"Moonlit Path phantom gem";"1"
"Olymoly";"key items";"map of Escha - Ru'Aun";"1"
"Olymoly";"key items";"eschan cellar";"1"
"Olymoly";"key items";"eschan urn";"1"
"Olymoly";"key items";"Pashhow gate crystal";"1"
"Olymoly";"key items";"Cunnast's talon";"1"
"Olymoly";"key items";"insulator tablet";"1"
"Olymoly";"key items";"Vidala's claw";"1"
"Olymoly";"key items";"Tangata's wing";"1"
"Olymoly";"key items";"Aglaophotis bud";"1"
"Olymoly";"key items";"Delkfutt key";"1"
"Olymoly";"key items";"map of Dynamis - Tavnazia";"1"
"Olymoly";"key items";"Ortlinde's feather";"1"
"Olymoly";"key items";"Atma of the Einherjar";"1"
"Olymoly";"key items";"tribulens";"1"
"Olymoly";"key items";"Mea gate crystal";"1"
"Olymoly";"key items";"Phoenix's blessing";"1"
"Olymoly";"key items";"impure zaffre yggzi";"1"
"Olymoly";"key items";"ring of supernal disjunction";"1"
"Olymoly";"key items";""Rhapsody in Fuchsia"";"1"
"Olymoly";"key items";""Rhapsody in Mauve"";"1"
"Olymoly";"key items";""Susuroon's Biiig Catch"";"1"
"Olymoly";"key items";"Vahzl gate crystal";"1"
"Olymoly";"key items";"Shard of Apathy";"1"
"Olymoly";"key items";"Brand of the Galeserpent";"1"
"Olymoly";"key items";""Rhapsody in Azure"";"1"
"Olymoly";"key items";"Atma of the Sea Daughter";"1"
"Olymoly";"key items";""Rhapsody in Umber"";"1"
"Olymoly";"key items";""Rhapsody in White"";"1"
"Olymoly";"key items";"ivory abyssite of the reaper";"1"
"Olymoly";"key items";"Atma of the Desert Worm";"1"
"Olymoly";"key items";"bloodied saber tooth";"1"
"Olymoly";"key items";""Sakura and the Cactus Corps"";"1"
"Olymoly";"key items";""Sakura's Excellent Adventure"";"1"
"Olymoly";"key items";"Data Analyzer and Logger EX";"1"
"Olymoly";"key items";"Atmacite of Persistence";"1"
"Olymoly";"key items";"Atma of the Voracious Violet";"1"
"Olymoly";"key items";""Sakura and the Magicked Net"";"1"
"Olymoly";"key items";"cast metal plate";"1"
"Olymoly";"key items";"Atma of the Strangling Wind";"1"
"Olymoly";"key items";"Pioneer's Badge";"1"
"Olymoly";"key items";"Neak's treasure";"1"
"Olymoly";"key items";"censer of animus";"1"
"Olymoly";"key items";"chocobo license";"1"
"Olymoly";"key items";"Atma of the Stronghold";"1"
"Olymoly";"key items";"Meriphataud gate crystal";"1"
"Olymoly";"key items";"Shadow Lord phantom gem";"1"
"Olymoly";"key items";"San d'Oria Trust permit";"1"
"Olymoly";"key items";"fabricated pearl of impurity";"1"
"Olymoly";"key items";""Sakura and the Fountain"";"1"
"Olymoly";"key items";"sheet of Promathia tunes";"1"
"Olymoly";"key items";"Cheer: Skormoth";"1"
"Olymoly";"key items";"jumbotender memento";"1"
"Olymoly";"key items";"sabotender memento";"1"
"Olymoly";"key items";"pequetender memento";"1"
"Olymoly";"key items";"tattered Maze Monger pouch";"1"
"Olymoly";"key items";"Atma of the Ducal Guard";"1"
"Olymoly";"key items";"veinous hecteyes eyelid";"1"
"Olymoly";"key items";"weapons order";"1"
"Olymoly";"key items";"Atma of the Ebon Hoof";"1"
"Olymoly";"key items";"Rosulatia's pome";"1"
"Olymoly";"key items";"crimson abyssite of acumen";"1"
"Olymoly";"key items";"Atma of the Deep Devourer";"1"
"Olymoly";"key items";"aged Matriarch Naakual crest";"1"
"Olymoly";"key items";""Ephemeral Endeavor"";"1"
"Olymoly";"key items";"wyvern memento";"1"
"Olymoly";"key items";"dragon hatchling memento";"1"
"Olymoly";"key items";"map of Abyssea - Uleguerand";"1"
"Olymoly";"key items";"emerald abyssite of lenity";"1"
"Olymoly";"key items";"ivory abyssite of avarice";"1"
"Olymoly";"key items";"behemoth memento";"1"
"Olymoly";"key items";"Atma of the Undying";"1"
"Olymoly";"key items";"job gesture: bard";"1"
"Olymoly";"key items";"snoll memento";"1"
"Olymoly";"key items";"djinn memento";"1"
"Olymoly";"key items";""All the Ways to Skin a Carp"";"1"
"Olymoly";"key items";"Tenshodo Member's Card";"1"
"Olymoly";"key items";"Atma of Stormbreath";"1"
"Olymoly";"key items";"Holyknight Emblem ∮∮∮∮";"1"
"Olymoly";"key items";"map of Temple of Uggalepih";"1"
"Olymoly";"key items";"cluster memento";"1"
"Olymoly";"key items";"great ferromantoise memento";"1"
"Olymoly";"key items";"Atma of the Blinding Horn";"1"
"Olymoly";"key items";"gory scorpion claw";"1"
"Olymoly";"key items";"sodden sandworm husk";"1"
"Olymoly";"key items";"map of Newton Movalpolos";"1"
"Olymoly";"key items";"Atmacite of Onslaught";"1"
"Olymoly";"key items";"baby adamantoise memento";"1"
"Olymoly";"key items";"abyssobugard memento";"1"
"Olymoly";"key items";"bugard memento";"1"
"Olymoly";"key items";"hecteyes memento";"1"
"Olymoly";"key items";"map of the Dangruf Wadi";"1"
"Olymoly";"key items";"Bia's glove";"1"
"Olymoly";"key items";"Atma of the Lion";"1"
"Olymoly";"key items";"mini slime memento";"1"
"Olymoly";"key items";"periapt of guidance";"1"
"Olymoly";"key items";"Atmacite of the Forager";"1"
"Olymoly";"key items";"buffalo calf memento";"1"
"Olymoly";"key items";"lynx memento";"1"
"Olymoly";"key items";"coeurl memento";"1"
"Olymoly";"key items";"coeurl cub memento";"1"
"Olymoly";"key items";"steaming cerberus tongue";"1"
"Olymoly";"key items";"water sap crystal";"1"
"Olymoly";"key items";"colibri memento";"1"
"Olymoly";"key items";"baby colibri memento";"1"
"Olymoly";"key items";"Palila's talon";"1"
"Olymoly";"key items";"Remnants Permit";"1"
"Olymoly";"key items";"crab memento";"1"
"Olymoly";"key items";"Captain Wildcat badge";"1"
"Olymoly";"key items";"map of Al'Taieu";"1"
"Olymoly";"key items";"immature crab memento";"1"
"Olymoly";"key items";"limascabra memento";"1"
"Olymoly";"key items";"uragnite memento";"1"
"Olymoly";"key items";"uragnite youngling memento";"1"
"Olymoly";"key items";"semi-pure alizarin yggzi";"1"
"Olymoly";"key items";"great dhalmel memento";"1"
"Olymoly";"key items";"map of Hu'Xzoi";"1"
"Olymoly";"key items";"dhalmel memento";"1"
"Olymoly";"key items";"dhalmel calf memento";"1"
"Olymoly";"key items";"map of Castle Oztroja";"1"
"Olymoly";"key items";"ivory wing talisman";"1"
"Olymoly";"key items";"eft memento";"1"
"Olymoly";"key items";"baby eft memento";"1"
"Olymoly";"key items";"red raptor memento";"1"
"Olymoly";"key items";"raptor memento";"1"
"Olymoly";"key items";"baby raptor memento";"1"
"Olymoly";"key items";"ziz memento";"1"
"Olymoly";"key items";"job gesture: monk";"1"
"Olymoly";"key items";"cockatrice memento";"1"
"Olymoly";"key items";"maddening petrifact";"1"
"Olymoly";"key items";"baby cockatrice memento";"1"
"Olymoly";"key items";"lizard memento";"1"
"Olymoly";"key items";"Atma of the Baying Moon";"1"
"Olymoly";"key items";"baby lizard memento";"1"
"Olymoly";"key items";"job gesture: samurai";"1"
"Olymoly";"key items";"sapphire abyssite of fortune";"1"
"Olymoly";"key items";"white rabbit memento";"1"
"Olymoly";"key items";"Schwertleite's feather";"1"
"Olymoly";"key items";"image recorder";"1"
"Olymoly";"key items";"red foliage treant memento";"1"
"Olymoly";"key items";"green foliage treant memento";"1"
